TeamID1,TeamID2,Pred
3104,3400,0.22896667000000004
3104,3417,0.2564478
3104,3425,0.2788083
3104,3376,0.19023151
3117,3376,0.037506664999999974
3117,3400,0.04423305699999998
3117,3417,0.038771089999999994
3117,3425,0.041202454
3123,3376,0.04014322500000001
3123,3417,0.04320060849999998
3123,3425,0.04742667649999998
3123,3400,0.046134284999999976
3124,3417,0.33951277
3124,3376,0.33460475
3124,3425,0.40622757
3124,3400,0.364649235
3143,3425,0.130336925
3143,3417,0.12429827000000002
3143,3400,0.146010635
3143,3376,0.11291877000000002
3162,3400,0.06463502150000003
3162,3425,0.06228923999999998
3162,3376,0.046709284999999996
3162,3417,0.05589246350000002
3163,3425,0.7195756449999999
3163,3417,0.69724876
3163,3400,0.49570205
3163,3376,0.605100215
3166,3417,0.162491815
3166,3400,0.150017875
3166,3376,0.13094393000000001
3166,3425,0.198978025
3181,3376,0.25935068
3181,3425,0.33576089
3181,3417,0.31997323
3181,3400,0.28971753
3192,3376,0.04432828749999998
3192,3425,0.05455114500000001
3192,3400,0.04833642100000001
3192,3417,0.044533152
3193,3417,0.06317753499999998
3193,3425,0.06889698999999998
3193,3400,0.06806832300000001
3193,3376,0.06573457499999999
3195,3417,0.055386687500000024
3195,3400,0.05821894000000001
3195,3425,0.061675751000000015
3195,3376,0.04891800399999998
3199,3417,0.284807775
3199,3376,0.210465905
3199,3400,0.27514633
3199,3425,0.310828485
3206,3425,0.06670788499999997
3206,3376,0.050682393999999985
3206,3400,0.04516440099999999
3206,3417,0.063380305
3210,3417,0.13262915000000003
3210,3376,0.15592419999999999
3210,3400,0.181984105
3210,3425,0.22766000000000003
3213,3400,0.06003428650000001
3213,3376,0.0551409615
3213,3417,0.06178738899999997
3213,3425,0.06840939500000003
3217,3400,0.055799339999999975
3217,3425,0.07101027999999998
3217,3417,0.06837668499999998
3217,3376,0.060802405
3219,3400,0.038042878000000016
3219,3376,0.035618534999999986
3219,3425,0.04596032000000001
3219,3417,0.03745670000000002
3228,3425,0.21745374499999998
3228,3400,0.14880386
3228,3376,0.10736554199999998
3228,3417,0.1694874
3231,3417,0.12907435
3231,3376,0.12220037000000003
3231,3425,0.14710112000000003
3231,3400,0.15301181999999997
3234,3425,0.19497456000000002
3234,3417,0.18993969
3234,3400,0.21411974
3234,3376,0.16892223
3235,3417,0.11309216999999999
3235,3425,0.14424313500000002
3235,3376,0.092517145
3235,3400,0.092487423
3243,3376,0.40754391999999995
3243,3425,0.53494865
3243,3400,0.421883275
3243,3417,0.42593715
3246,3425,0.32630768
3246,3376,0.22794977500000002
3246,3417,0.249808925
3246,3400,0.30267588
3250,3400,0.05180682
3250,3425,0.04817749000000002
3250,3417,0.04650205150000001
3250,3376,0.04229137200000001
3251,3425,0.052326626999999994
3251,3400,0.050124767000000015
3251,3376,0.045057944000000016
3251,3417,0.041376727500000016
3257,3425,0.160109745
3257,3376,0.09252454000000002
3257,3417,0.12030043500000001
3257,3400,0.10010829000000002
3261,3376,0.24356075
3261,3425,0.351040935
3261,3417,0.266451985
3261,3400,0.30650458
3268,3400,0.18241162500000002
3268,3417,0.18909756
3268,3376,0.17736828499999996
3268,3425,0.22991981499999997
3276,3417,0.16346151000000003
3276,3425,0.25341687999999996
3276,3400,0.21579124
3276,3376,0.166332605
3277,3400,0.22275311999999997
3277,3425,0.25466390000000005
3277,3417,0.261538135
3277,3376,0.195156025
3279,3417,0.25273376999999997
3279,3400,0.29456293
3279,3425,0.29514865
