TeamID1,TeamID2,Pred
3104,3400,0.10021441500000002
3104,3417,0.22404746999999997
3104,3425,0.28946476499999996
3104,3376,0.10723932499999998
3117,3376,0.06745413199999997
3117,3400,0.06965907999999997
3117,3417,0.13150036000000004
3117,3425,0.09050997500000002
3123,3376,0.07475994249999998
3123,3417,0.14363026
3123,3425,0.10574222
3123,3400,0.07519641300000002
3124,3417,0.54182259
3124,3376,0.39525807999999996
3124,3425,0.55545141
3124,3400,0.316272585
3143,3425,0.207740945
3143,3417,0.09769111249999998
3143,3400,0.08095670500000002
3143,3376,0.089241295
3162,3400,0.09451029
3162,3425,0.14581101000000002
3162,3376,0.08791192500000002
3162,3417,0.18666506500000002
3163,3425,0.77726257
3163,3417,0.75284465
3163,3400,0.42565071
3163,3376,0.537680725
3166,3417,0.148872585
3166,3400,0.129241485
3166,3376,0.11417219749999999
3166,3425,0.19363707500000005
3181,3376,0.20670012499999998
3181,3425,0.523125775
3181,3417,0.38966642
3181,3400,0.13107988999999998
3192,3376,0.09133152499999997
3192,3425,0.15419946
3192,3400,0.10103657000000002
3192,3417,0.140843735
3193,3417,0.25461160000000005
3193,3425,0.22408043499999997
3193,3400,0.149996035
3193,3376,0.16695975000000002
3195,3417,0.17581983499999998
3195,3400,0.13347953
3195,3425,0.14329667
3195,3376,0.10431477749999998
3199,3417,0.32916584
3199,3376,0.14813826500000002
3199,3400,0.16608638000000003
3199,3425,0.4222936
3206,3425,0.21588592499999998
3206,3376,0.12368178
3206,3400,0.11945573749999999
3206,3417,0.23183142499999998
3210,3417,0.19539254500000003
3210,3376,0.16507369000000002
3210,3400,0.120535055
3210,3425,0.308064985
3213,3400,0.096767365
3213,3376,0.106484785
3213,3417,0.20151931
3213,3425,0.16782485000000003
3217,3400,0.13659705000000003
3217,3425,0.22232158500000002
3217,3417,0.25708445
3217,3376,0.159269675
3219,3400,0.06990166150000002
3219,3376,0.06392547150000003
3219,3425,0.088673405
3219,3417,0.10051373000000002
3228,3425,0.22376688500000003
3228,3400,0.15315164
3228,3376,0.14674318
3228,3417,0.19770826499999997
3231,3417,0.17655010999999998
3231,3376,0.116876285
3231,3425,0.18971369499999996
3231,3400,0.11082431000000001
3234,3425,0.220584235
3234,3417,0.17394235000000002
3234,3400,0.14637068
3234,3376,0.14026543249999998
3235,3417,0.22500911499999998
3235,3425,0.29124295
3235,3376,0.257315515
3235,3400,0.17565023000000002
3243,3376,0.46324617
3243,3425,0.628527575
3243,3400,0.383290425
3243,3417,0.5336160999999999
3246,3425,0.33659973499999996
3246,3376,0.17572796000000002
3246,3417,0.244903865
3246,3400,0.15319410499999997
3250,3400,0.07717664000000002
3250,3425,0.09043526300000002
3250,3417,0.1241861
3250,3376,0.08637267999999998
3251,3425,0.12244108
