TeamID1,TeamID2,Pred
3104,3400,0.11558186799999998
3104,3417,0.36550547
3104,3425,0.5565916
3104,3376,0.15389510499999998
3117,3376,0.01597427399999999
3117,3400,0.02607638750000002
3117,3417,0.02872194
3117,3425,0.03819600000000002
3123,3376,0.028517365000000024
3123,3417,0.056870012
3123,3425,0.07669402
3123,3400,0.05222684149999999
3124,3417,0.64693501
3124,3376,0.460414305
3124,3425,0.8388622699999999
3124,3400,0.357908385
3143,3425,0.150521305
3143,3417,0.113833255
3143,3400,0.04243465299999998
3143,3376,0.05437162499999998
3162,3400,0.04690984700000001
3162,3425,0.09268992000000001
3162,3376,0.02627542499999999
3162,3417,0.0659056515
3163,3425,0.856351305
3163,3417,0.788380385
3163,3400,0.3738033
3163,3376,0.54245242
3166,3417,0.16997378
3166,3400,0.10310578499999998
3166,3376,0.155651675
3166,3425,0.24109291500000002
3181,3376,0.213664915
3181,3425,0.5963639350000001
3181,3417,0.35444005
3181,3400,0.188957465
3192,3376,0.02015392650000001
3192,3425,0.03308507099999998
3192,3400,0.027778372500000016
3192,3417,0.021478073999999986
3193,3417,0.09852882000000002
3193,3425,0.10228887499999999
3193,3400,0.060764530000000025
3193,3376,0.11627065499999999
3195,3417,0.07882763000000001
3195,3400,0.08059007799999998
3195,3425,0.12846709
3195,3376,0.04640081999999998
3199,3417,0.39140995
3199,3376,0.26705118000000005
3199,3400,0.181670705
3199,3425,0.50362862
3206,3425,0.11255826499999998
3206,3376,0.05181986500000002
3206,3400,0.027398556000000004
3206,3417,0.08090075499999999
3210,3417,0.17754099
3210,3376,0.147696695
3210,3400,0.092408413
3210,3425,0.24750353000000003
3213,3400,0.0539992225
3213,3376,0.04445914000000001
3213,3417,0.06808840500000002
3213,3425,0.098720282
3217,3400,0.0727560635
3217,3425,0.20392622499999996
3217,3417,0.150282435
3217,3376,0.08896367500000002
3219,3400,0.014635025500000008
3219,3376,0.01565681250000001
3219,3425,0.032569899499999985
3219,3417,0.023282955000000008
3228,3425,0.13686477500000002
3228,3400,0.09382152
3228,3376,0.0601903015
3228,3417,0.10200095499999998
3231,3417,0.086298188
3231,3376,0.07670992150000001
3231,3425,0.14015561000000004
3231,3400,0.09731461199999998
3234,3425,0.157469405
3234,3417,0.15584199
3234,3400,0.10068159849999998
3234,3376,0.10824142999999999
3235,3417,0.456955595
3235,3425,0.57419611
3235,3376,0.37618646
3235,3400,0.14841227999999998
3243,3376,0.49066892500000003
3243,3425,0.735259085
3243,3400,0.38734293
3243,3417,0.52773194
3246,3425,0.5306009650000001
3246,3376,0.21844175999999998
3246,3417,0.27872886
3246,3400,0.13944213500000002
3250,3400,0.04091425649999998
3250,3425,0.0746384175
3250,3417,0.04332697800000003
3250,3376,0.024344634000000025
3251,3425,0.04591330799999997
3251,3400,0.028554984999999984
3251,3376,0.03254876499999998
3251,3417,0.03222533750000002
3257,3425,0.25879881000000005
3257,3376,0.06243280749999999
3257,3417,0.10664961000000002
3257,3400,0.03359179650000001
3261,3376,0.34782560500000004
3261,3425,0.7502391049999999
3261,3417,0.38997048
3261,3400,0.30128489999999997
3268,3400,0.09653340749999999
3268,3417,0.18176060000000002
3268,3376,0.12145813000000003
3268,3425,0.352151735
3276,3417,0.12032830299999998
3276,3425,0.241127105
3276,3400,0.11204767250000003
3276,3376,0.11145710000000003
3277,3400,0.13055646999999998
3277,3425,0.37949322
3277,3417,0.280558525
3277,3376,0.180884943
3279,3417,0.3127491
3279,3400,0.16460175499999996
3279,3425,0.57043393
3279,3376,0.185381885
3280,3400,0.12303540999999998
3280,3376,0.09759215499999999
3280,3417,0.156547505
3280,3425,0.27006833500000005
3286,3425,0.05907048
3286,3400,0.03563655300000002
3286,3417,0.055622988500000026
3286,3376,0.021487904999999988
3293,3425,0.09782878000000003
3293,3417,0.081812935
3293,3376,0.05574800800000002
3293,3400,0.07412507500000001
3301,3425,0.4738857
3301,3417,0.20854575999999997
3301,3400,0.13422951500000002
3301,3376,0.21783392499999998
3304,3425,0.18367675
3304,3400,0.09772628000000001
3304,3376,0.12153942799999999
3304,3417,0.11533397000000001
3313,3400,0.026720736499999995
3313,3417,0.050247389999999975
3313,3425,0.080120265
3313,3376,0.034627209999999985
3314,3425,0.42152694
3314,3417,0.259216315
3314,3400,0.07235164
3314,3376,0.13107216749999998
3323,3417,0.45799895
3323,3376,0.29615192
3323,3425,0.70999208
3323,3400,0.38849654
3326,3400,0.14464931000000003
3326,3425,0.38529146999999997
3326,3417,0.349921015
3326,3376,0.17740035999999998
3328,3417,0.4540885
3328,3425,0.584588025
3328,3376,0.38685307
3328,3400,0.266776625
3329,3417,0.47082389
3329,3376,0.39313118
3329,3400,0.258448785
3329,3425,0.7265042850000001
3332,3400,0.0621906675
3332,3425,0.20342476
3332,3376,0.047688814999999996
3332,3417,0.11214547000000001
3333,3400,0.038309997
3333,3425,0.0638038
3333,3376,0.03258390999999998
3333,3417,0.054605973500000016
3343,3425,0.11581878999999998
3343,3417,0.06612359600000002
3343,3376,0.04549607000000003
3343,3400,0.042042786500000026
3350,3417,0.13127990199999998
3350,3425,0.14521404499999996
3350,3376,0.12889864999999998
3350,3400,0.07828828499999999
3355,3425,0.22356673999999999
3355,3376,0.07896590999999999
3355,3400,0.161563765
3355,3417,0.11573024000000001
3361,3376,0.027744228500000016
3361,3400,0.04923192349999998
3361,3425,0.18804799
3361,3417,0.07474067
3372,3376,0.03859678699999998
3372,3400,0.023145621500000012
3372,3417,0.06101347750000001
3372,3425,0.06266316250000002
3376,3425,0.7983888100000001
3376,3417,0.541503615
3376,3400,0.37898102499999997
3378,3400,0.041526921499999994
3378,3417,0.08053738999999999
3378,3425,0.08802594000000002
