Season,TeamID1,TeamID2,Win,OR_Diff,DR_Diff,Ast_Diff,Turnover_Diff,Stl_Diff,Blk_Diff,PF_Diff,Avg_Possessions_Diff,OffRtg_Diff,DefRtg_Diff,FG%_Diff,FT%_Diff,PPG_Diff_Diff,3P%_Diff,Opp_Avg_OffRtg_Diff,Opp_Avg_DefRtg_Diff,SoS_Diff,OR_Trend_Diff,DR_Trend_Diff,Ast_Trend_Diff,Turnover_Trend_Diff,Stl_Trend_Diff,Blk_Trend_Diff,PF_Trend_Diff,Avg_Possessions_Trend_Diff,OffRtg_Trend_Diff,DefRtg_Trend_Diff,FG%_Trend_Diff,FT%_Trend_Diff,PPG_Diff_Trend_Diff,3P%_Trend_Diff,Opp_Avg_OffRtg_1_Diff,Opp_Avg_DefRtg_1_Diff,SoS_Trend_Diff,Conf_Tourney_WinPct_Diff,Seed_Diff,Sloppy_Play_Index_Diff,Hack_A_Shaq_Rate_Diff,Live_Ball_TO_Rate_Diff,Three_or_Key_Diff,Assist_Dependency_Diff,Hustle_Index_Diff,Boom_or_Bust_Diff,Stl_Ast_Ratio_Diff,Turnover_Percentage_Diff,Ref_Whistle_Index_Diff,3%ShootingrateOfTotalFg_Diff
2003,1421,1411,1,-0.8908045977011483,-1.6275862068965559,-1.165517241379309,0.9735632183908045,0.6356321839080472,0.7666666666666675,0.8034482758620669,0.25112643678160396,-2.173119309095668,9.696805703452242,-0.016123169955141292,0.152396680577067,-9.208045977011492,0.04208001176505888,1.2269963661492227,1.268835077759661,1.247915721954456,0.19860261698193726,0.028473822324629028,-0.27635566485331753,0.023118705091794922,0.16918151564935302,-0.17661691542288627,0.03449878238302251,0.013694673702498217,-0.010486186930432129,-0.059647099341971765,-0.09126460206774556,0.039527051398749125,-0.445722356739306,-0.1626866074843678,-0.009898441721418627,0.0246719979571014,0.007721644340731082,0.0,0,-0.03379481776217774,-0.1113341287262069,0.2664555046704461,-0.12913488940303808,0.2961021571220954,0.07126047646671968,0.007730484845740501,0.15359452549255526,-0.0052990278477847985,0.13145176166758898,-0.017800760676830896
2003,1113,1272,1,-0.37931034482758896,-2.655172413793103,-1.0689655172413737,0.206896551724137,-2.1724137931034493,-0.8275862068965525,0.6551724137931139,-1.0606896551724248,4.014809406584433,6.397728128924882,0.042222485628259365,0.04736857517158555,-1.8965517241379306,-0.0150647220803522,1.2956769524533058,0.6519010661017575,0.9737890092775245,0.0702599679670356,-0.16096027274390745,0.04462738624260698,0.049285714285714044,0.06380398294119916,-0.4080763548160262,-0.004409712375181618,0.059945555237486015,-0.04099799485672506,0.13906296176588018,0.002800858590809252,-0.09110296403478435,-1.6913078260068828,-0.12794646816715294,0.0361693797314111,0.03564025002526727,0.03587939133381268,-0.5,3,0.03187817045479402,0.09259143155694877,0.008748094035183618,-0.020679205851619753,0.07075521035876431,0.004471944596046107,-0.0007359559117292025,0.08417929025304305,0.01950636174547929,0.10350286827148558,-0.11327063740856841
2003,1141,1166,1,-0.2925809822361565,0.09404388714733614,-1.1974921630094038,4.877742946708462,-1.290491118077326,-0.45454545454545414,3.6927899686520362,2.6679623824451397,-4.049019374837698,8.625555513759622,0.008040517510287448,0.07303365559914465,-8.805642633228839,-0.007432329517688907,0.367562928123192,3.1337148432056665,1.750638885664415,0.02000250164940387,-0.058678804855275546,0.24133937627315116,0.002740240033361596,0.39497107156626665,-0.05912900874635563,-0.07796052631578942,0.01620972795597453,0.18820749092024758,-0.021365643769088116,0.13575632638531554,0.0504818089321204,1.8351714600681113,0.32946555091779195,0.029821632931747222,0.03287940240479381,0.03146594120965496,0.0,5,0.09993322706619717,0.1064600039764067,-0.13264389970676427,0.09023405571387555,0.08105456878503403,-0.0003005348923539042,0.020859237372747405,0.0583216614172668,0.05912567548466521,0.12315422879991922,-0.016225948262531154
2003,1143,1301,1,1.5080459770114931,2.3459770114942557,1.3333333333333357,-0.02758620689655622,-1.2149425287356301,-0.27356321839080433,-1.5632183908045967,3.437425287356305,-2.08110224637592,-2.2835164516947373,0.010233800083535971,-0.0895158505083441,0.3241379310344845,0.025370628204679724,-0.7921239393900521,0.610221264053294,-0.09095133766837193,0.2910888870213185,-0.16285545239200816,-0.036931818181818454,-0.25948248289412057,0.09134854303139817,-0.026469404186795664,-0.011712749615975682,-0.048671618222670965,0.0107525960643442,0.02212864708362461,-0.09633689044489024,-0.045774974324224726,-0.14706370272063699,-0.08678315128992076,0.014324292110190817,-0.005528416489947396,0.0046769526615300094,-0.16666666666666663,-1,-0.04417160340893789,-0.03498642102172639,-0.19976489028213162,-0.1667850851438638,-0.14727380073800733,-0.06293589614793552,-0.0006468609275806086,-0.2025074840020873,-0.015518755822747116,-0.09577296712722161,-0.13179866412213748
2003,1409,1173,1,-2.3214682981090107,2.634037819799776,-0.43270300333703915,1.0122358175750819,2.2013348164627375,2.068965517241379,-0.2636262513904377,4.660422691879859,-6.908822975749189,-8.628166619002968,0.009584727013399796,0.016717723179789146,1.7753058954393772,-0.010731858001687244,-0.5861303856791267,-0.37434143596394165,-0.4802359108215626,-0.1034219480705072,0.19841765873015915,-0.14896898837167072,0.02090335153806655,-0.19796781232951444,-0.1485294117647059,0.06435808960455713,-0.026691629205419565,-0.03825949133402817,-0.10486306461635309,-0.04111313626930535,-0.07250827175132124,0.4233121398492905,0.027363025942214403,-0.012716203462268982,-0.029084604814363146,-0.020855057445423597,0.0,9,-0.03528670350947488,-0.061948061667415066,0.22144026910990122,-0.1255411442322084,0.0496887768740214,0.06641197934995172,-0.0037179209594116053,0.1757515480124482,-0.011671603252267404,-0.015014171880849192,-0.0635930825647934
2003,1448,1190,1,0.7586206896551762,2.893997445721574,0.5491698595146879,-3.637292464878673,-4.28991060025543,-0.879948914431675,-1.0357598978288678,-7.767356321839074,9.833877109757452,-2.4716054134424326,-0.000761363080910793,0.026861398347564958,8.570881226053643,-0.0021878909136303637,2.3841633483313416,-3.937908857300698,-0.776872754484657,-0.2516688918558079,-0.10357987679544145,0.080580082853703,-0.04299224698271753,0.08578497812787378,-0.1640789619607409,-0.20331016373809996,-0.030874633506404403,-0.04606951583583163,0.019377040633736797,-0.013197699927693707,-0.025568000207198294,-0.9793815609310826,-0.09519449147457237,-0.005960403145278237,0.03282820449223456,0.012996467562492287,-0.5,-13,0.016730768562663423,0.007282689261267017,-0.19180925382201075,0.06963535686776057,-0.098137039456752,-0.0523599955377832,-0.0007440875051595991,-0.2369710934227064,-0.002477398089899996,-0.20228914849078272,0.06235266760649352
2003,1112,1436,1,2.213054187192121,1.9187192118226513,3.4359605911330107,0.7167487684729039,1.6022167487684724,1.2487684729064035,1.8534482758620712,10.753152709359611,8.197932529947394,-3.8936210639291033,0.01719056128952673,0.05144598540179557,10.309113300492612,-0.006859288071041025,4.326706268963051,-1.229245469487438,1.5487303997377921,-0.0013047559449311796,-0.0460382447414055,-0.04762162126750824,-0.16936037700104212,0.1482376721865305,0.35382998291945833,0.15499068161681573,0.037121792284699806,-0.023153929828857667,0.11778878836637807,-0.06533468096064432,0.17080378411593045,-1.2085771531276714,-0.20412709222125014,0.018944062165504705,0.060450099313417605,0.039562371989243506,-1.0,-15,-0.022638622631304672,0.007105475040257658,-0.10826623120671208,0.035379763821792753,-0.170661238721737,-0.02359841486525649,-0.003478969604435403,-0.13469160543308856,-0.015982575413094197,-0.09794254290319526,0.028274288781535095
2003,1112,1211,1,3.243087557603692,2.320276497695847,1.9009216589861762,0.23732718894009075,1.6578341013824875,0.6981566820276495,-0.8951612903225765,7.413041474654378,0.11604940013660325,-6.441806254738552,-0.00718820767134587,-0.016764581765996267,6.093317972350228,-0.018888546507527804,0.8660539410388282,-0.2874979856404991,0.2892779776991574,-0.043762586115527524,0.009016826039489612,0.05825534833300139,-0.08582252357437903,-0.22051446130874985,-0.05248535738350735,-0.09206589015059241,0.018554650815325258,0.06461774008443266,0.11771531260119128,0.06064319399624718,0.1510489641293724,-0.1080743472915312,-0.11202876229353376,0.008065211573901054,0.050599601687866036,0.02910441557057908,-0.5,-8,-0.07741345431388574,-0.06109309001694613,-0.027025506376594066,-0.09946284493006541,-0.10247229130207858,-0.02160554731055289,-0.016686217965229705,-0.133262375373153,-0.0309756862751146,-0.08003100903968896,-0.03836975491311939
2003,1112,1323,1,3.7914746543778843,0.7718894009216513,0.7396313364055338,2.0115207373271886,1.0126728110599057,-1.4308755760368674,1.5241935483870996,4.207880184331799,0.9210348526321752,-6.362087562379315,0.012576151304257321,-0.04020667300482117,6.0610599078341,-0.032995301021628676,-0.7754869892751941,1.2218772284658996,0.22319511959533145,-0.24490695995111955,0.05292090996605403,-0.12145620216130482,-0.238123993558776,0.12026229747748785,0.08348668280871652,0.14332315963374664,-0.049862995706411506,-0.035532794334654394,-0.08292624500023527,-0.017357751573066738,0.04935700518176134,0.5457438345266507,-0.18310687415890325,0.01650558117678036,0.012550804697484264,0.014733407495150619,0.0,-4,-0.008452001603313608,-0.006415701638813831,-0.11205819075914347,-0.059832593671266476,-0.11504753416518121,-0.04699860312911411,-0.0067893930558489,-0.13910006247312456,-0.0018680820428208789,-0.09451897166994394,-0.0534168920324527
2003,1120,1386,1,0.7609195402298852,-1.5712643678160987,-0.5999999999999979,2.968965517241381,0.8264367816091926,-0.5850574712643679,-2.3919540229885037,2.0886436781609063,-4.527824748585061,7.037371573479803,0.023410463464616504,-0.020887208788325395,-6.811494252873565,-0.007283334704651867,1.3995150067731004,-1.6695521774900186,-0.13501858535846623,-0.2521331520400425,-0.19376450728001704,0.017971367651538173,-0.013620844564241286,0.08051721155018854,-0.17851038869005442,-0.05384098649643154,0.0009506123499867236,-0.08708274707731378,0.005886239406506899,-0.03002704104801368,-0.10074093565609532,-2.035024648157136,0.178270049145984,-0.026553493457027177,-0.007961707987320432,-0.017602359145013846,0.0,3,-0.03616777028188023,0.024453002087663323,0.01830093069266947,-0.07872298028420965,0.10854656653325523,0.0028572238304030995,-0.00025730336059290315,0.01519842386715442,0.013732859058766783,0.1414152878007544,-0.10317598237187292
